time,name,x,y,z
1625125835.1389816,c50,1.48,4.83,1.0
1625125835.1799166,c8a9,2.55,5.38,1.0
1625125835.2240415,c50,1.48,4.78,1.0
1625125835.2621925,c8a9,2.56,5.29,1.0
1625125835.3137074,c50,0.96,4.49,1.0
1625125835.359591,c8a9,2.54,5.26,1.0
1625125835.4395504,c50,1.37,4.81,1.0
1625125835.442545,c8a9,2.59,5.32,1.0
1625125835.5082216,c50,1.01,4.58,1.0
1625125835.6127286,c50,1.44,4.72,1.0
1625125835.6577349,c8a9,2.59,5.39,1.0
1625125835.7392874,c50,1.01,4.59,1.0
1625125835.7811246,c8a9,2.53,5.35,1.0
1625125835.8253746,c50,1.46,4.86,1.0
1625125835.8644626,c8a9,2.51,5.47,1.0
1625125835.9247794,c50,1.5,4.81,1.0
1625125835.964778,c8a9,2.6,5.35,1.0
1625125836.0489736,c50,1.44,4.88,1.0
1625125836.050966,c8a9,2.56,5.32,1.0
1625125836.11972,c50,1.45,4.8,1.0
1625125836.1257105,c8a9,2.59,5.35,1.0
1625125836.202912,c50,1.05,4.59,1.0
1625125836.2441108,c8a9,2.59,5.37,1.0
1625125836.3303158,c8a9,2.54,5.55,1.0
1625125836.4211392,c8a9,2.57,5.38,1.0
1625125836.5311074,c8a9,2.56,5.29,1.0
1625125836.6361,c8a9,2.57,5.43,1.0
1625125836.7259839,c8a9,2.58,5.41,1.0
1625125836.8156066,c8a9,2.59,5.47,1.0
1625125836.9309025,c8a9,2.57,5.39,1.0
1625125836.9732661,c8a9,2.6,5.39,1.0
1625125837.1031468,c58a,1.52,4.43,1.0
1625125837.306748,c8a9,2.63,5.41,1.0
1625125837.4055097,c8a9,2.6,5.53,1.0
1625125837.499693,c8a9,2.62,5.5,1.0
1625125837.5905998,c8a9,2.61,5.42,1.0
1625125837.6902318,c8a9,2.63,5.37,1.0
1625125837.7973979,c8a9,2.59,5.35,1.0
1625125837.8998203,c8a9,2.62,5.41,1.0
1625125838.0010276,c8a9,2.57,5.49,1.0
1625125838.0939002,c8a9,2.62,5.46,1.0
1625125838.184115,c8a9,2.62,5.44,1.0
1625125838.2805965,c8a9,2.58,5.48,1.0
1625125838.3866367,c8a9,2.59,5.45,1.0
1625125838.4838617,c8a9,2.57,5.38,1.0
1625125838.5848699,c8a9,2.55,5.52,1.0
1625125838.678877,c8a9,2.55,5.49,1.0
1625125838.7731502,c8a9,2.55,5.51,1.0
1625125838.8827558,c8a9,2.56,5.52,1.0
1625125838.985263,c8a9,2.55,5.44,1.0
1625125839.0931225,c8a9,2.56,5.36,1.0
1625125839.1849403,c8a9,2.58,5.55,1.0
1625125839.2872965,c8a9,2.61,5.48,1.0
1625125839.3791604,c8a9,2.58,5.44,1.0
1625125839.488407,c8a9,2.59,5.6,1.0
1625125839.497393,c50,1.46,4.81,1.0
1625125839.575612,c8a9,2.65,5.45,1.0
1625125839.5806093,c50,1.47,4.81,1.0
1625125839.6740816,c8a9,2.6,5.49,1.0
1625125839.7152221,c50,1.69,4.75,1.0
1625125839.801644,c8a9,2.66,5.52,1.0
1625125839.8076317,c50,1.4,5.0,1.0
1625125839.879393,c8a9,2.55,5.39,1.0
1625125839.9223588,c50,1.68,4.81,1.0
1625125839.9834847,c8a9,2.51,5.42,1.0
1625125840.0255759,c50,1.67,5.21,1.0
1625125840.1072896,c8a9,2.62,5.29,1.0
1625125840.1102786,c50,1.62,4.77,1.0
1625125840.172596,c8a9,2.64,5.38,1.0
1625125840.214588,c50,1.56,4.68,1.0
1625125840.2693605,c8a9,2.68,5.43,1.0
1625125840.309868,c50,1.51,4.72,1.0
1625125840.4045377,c50,1.53,4.65,1.0
1625125840.4752388,c8a9,2.36,5.79,1.0
1625125840.5159004,c50,1.55,4.68,1.0
1625125840.5560064,c8a9,2.58,5.41,1.0
1625125840.5971687,c50,1.55,4.63,1.0
1625125840.6881485,c50,1.63,4.7,1.0
1625125840.7797394,c50,1.6,4.69,1.0
1625125840.8874166,c50,1.68,4.55,1.0
1625125840.9878411,c50,1.94,4.49,1.0
1625125841.0874152,c50,1.92,4.46,1.0
1625125841.1768527,c50,1.47,4.82,1.0
1625125841.2824116,c50,1.83,4.74,1.0
1625125841.371182,c50,1.74,4.8,1.0
1625125841.4679918,c50,1.75,4.57,1.0
1625125841.5846047,c50,1.55,4.59,1.0
1625125841.6600811,c50,1.56,4.57,1.0
1625125841.7599766,c50,1.54,4.45,1.0
1625125841.8829596,c50,1.33,4.55,1.0
1625125841.961289,c50,1.28,4.36,1.0
1625125842.049585,c50,1.37,4.55,1.0
1625125842.1463227,c50,1.49,4.27,1.0
1625125842.2511158,c50,1.47,4.19,1.0
1625125842.3336885,c58a,1.79,4.53,1.0
1625125842.3764484,c50,1.49,4.02,1.0
1625125842.4817998,c50,1.54,4.36,1.0
1625125842.555249,c50,1.65,4.21,1.0
1625125842.6601462,c50,1.73,4.36,1.0
1625125842.7832778,c50,1.3,4.21,1.0
1625125842.8502517,c50,1.14,4.37,1.0
1625125842.9495587,c50,1.22,4.39,1.0
1625125843.0399697,c50,1.23,4.38,1.0
1625125843.233107,c50,1.09,4.28,1.0
1625125843.3148005,c50,0.9,4.41,1.0
1625125843.4159737,c50,0.89,4.62,1.0
1625125843.532502,c50,1.14,4.91,1.0
1625125843.624716,c50,1.54,4.84,1.0
1625125843.7304578,c50,1.47,4.93,1.0
1625125843.8393815,c50,1.39,4.87,1.0
1625125843.9477003,c50,1.03,4.63,1.0
1625125844.0331967,c50,0.88,4.6,1.0
1625125844.1325054,c50,0.97,4.6,1.0
1625125844.2370296,c50,1.26,4.78,1.0
1625125844.3320525,c50,1.35,4.92,1.0
1625125844.4378984,c50,0.91,4.55,1.0
1625125844.5350544,c50,0.85,4.62,1.0
1625125844.6383338,c50,1.29,4.82,1.0
1625125844.7400465,c50,0.88,4.69,1.0
1625125844.8520126,c50,1.2,4.82,1.0
1625125844.9547913,c50,0.94,4.6,1.0
1625125845.0458748,c50,0.89,4.54,1.0
1625125845.182948,c50,0.92,4.58,1.0
1625125845.2573183,c50,0.9,4.57,1.0
1625125845.3548374,c50,0.87,4.6,1.0
1625125845.479335,c50,0.97,4.58,1.0
1625125845.560292,c50,1.23,4.8,1.0
1625125845.666556,c50,0.87,4.62,1.0
1625125845.782358,c50,0.88,4.61,1.0
1625125845.8518527,c50,0.87,4.52,1.0
1625125845.947659,c50,0.92,4.59,1.0
1625125846.00999,c8a9,2.66,5.29,1.0
1625125846.0556889,c50,0.95,4.63,1.0
1625125846.1463113,c50,1.35,4.98,1.0
1625125846.245809,c50,0.86,4.66,1.0
1625125846.341994,c50,0.86,4.71,1.0
1625125846.4519472,c50,0.88,4.58,1.0
1625125846.5466642,c50,0.96,4.67,1.0
1625125846.6422136,c50,0.95,4.58,1.0
1625125846.7459762,c50,1.27,4.96,1.0
1625125846.8505216,c50,1.28,4.87,1.0
1625125846.9035509,c58a,1.72,4.4,1.0
1625125846.979954,c50,1.35,4.96,1.0
1625125847.0540571,c50,1.24,4.75,1.0
1625125847.156845,c50,1.3,4.95,1.0
1625125847.1966925,c50,1.74,4.69,1.0
1625125849.5328226,c58a,1.35,4.19,1.0
1625125849.5931516,c58a,1.25,4.64,1.0
1625125849.687299,c58a,1.45,5.42,1.0
1625125849.780372,c58a,1.1,5.29,1.0
1625125849.88672,c58a,1.0,5.38,1.0
1625125849.9927595,c58a,1.3,4.57,1.0
1625125850.0925493,c58a,0.98,4.89,1.0
1625125850.1855981,c58a,0.66,4.47,1.0
1625125850.2830215,c58a,0.95,4.83,1.0
1625125850.3859265,c58a,0.72,4.7,1.0
1625125850.4931383,c58a,0.89,4.89,1.0
1625125850.5919926,c58a,1.28,4.99,1.0
1625125850.6922417,c58a,1.25,5.06,1.0
1625125850.7767043,c58a,1.37,4.92,1.0
1625125850.8843713,c58a,0.82,5.41,1.0
1625125850.9784307,c58a,0.83,5.47,1.0
1625125851.0746381,c58a,0.89,5.33,1.0
1625125851.1807168,c58a,0.86,5.35,1.0
1625125851.2637298,c58a,0.84,5.37,1.0
1625125851.3708017,c58a,0.86,5.35,1.0
1625125851.4833143,c58a,0.95,5.36,1.0
1625125851.5064337,c8a9,2.34,5.72,1.0
1625125851.5546176,c58a,0.97,5.26,1.0
1625125851.6597164,c58a,0.9,5.3,1.0
1625125851.7585967,c58a,0.91,5.38,1.0
1625125851.843935,c58a,0.86,5.32,1.0
1625125851.9524145,c58a,0.85,5.27,1.0
1625125852.0355022,c58a,0.92,5.31,1.0
1625125852.1472507,c58a,0.82,5.36,1.0
1625125852.2520242,c58a,0.89,5.36,1.0
1625125852.3463948,c58a,0.93,5.36,1.0
1625125852.4521673,c58a,0.89,5.34,1.0
1625125852.5463703,c58a,0.83,5.45,1.0
1625125852.648112,c58a,0.94,5.36,1.0
1625125852.6826682,c50,0.93,4.61,1.0
1625125852.7445395,c58a,0.87,5.44,1.0
1625125852.9399488,c58a,0.94,5.34,1.0
1625125853.0282211,c58a,0.94,5.37,1.0
1625125853.1346679,c58a,0.85,5.35,1.0
1625125853.2312815,c58a,0.96,5.3,1.0
1625125853.3280952,c58a,0.9,5.42,1.0
1625125853.431367,c58a,0.86,5.36,1.0
1625125853.5363426,c58a,0.86,5.31,1.0
1625125853.636206,c58a,0.89,5.28,1.0
1625125853.7380366,c58a,0.88,5.34,1.0
1625125853.8388557,c58a,0.93,5.38,1.0
1625125853.9017913,c58a,0.91,5.29,1.0
1625125856.971501,c8a9,2.59,5.46,1.0
1625125857.2677112,c50,1.47,4.85,1.0
1625125857.3700707,c50,1.65,4.6,1.0
1625125857.4820416,c50,1.71,4.7,1.0
1625125857.5655708,c50,1.5,4.79,1.0
1625125857.6599982,c50,1.93,4.2,1.0
1625125857.7841408,c50,1.89,4.61,1.0
1625125857.8597577,c50,1.85,4.69,1.0
1625125857.95343,c50,1.82,4.8,1.0
1625125858.0832348,c50,1.8,4.89,1.0
1625125858.1451333,c50,1.93,5.1,1.0
1625125858.2358785,c50,1.79,4.65,1.0
1625125858.3336818,c50,1.85,4.67,1.0
1625125858.423864,c50,1.85,4.7,1.0
1625125858.5205963,c50,1.84,4.66,1.0
1625125858.6058817,c58a,0.83,5.36,1.0
1625125858.6526515,c50,1.84,4.76,1.0
1625125858.729242,c50,1.79,4.69,1.0
1625125858.8314598,c50,1.79,4.66,1.0
1625125858.909019,c50,1.78,4.66,1.0
1625125858.9999855,c50,1.91,5.23,1.0
1625125859.130503,c50,1.77,4.95,1.0
1625125859.210078,c50,1.74,4.76,1.0
1625125859.3048074,c50,1.7,4.91,1.0
1625125859.3947275,c50,1.69,4.94,1.0
1625125859.4944427,c50,1.73,4.98,1.0
1625125859.5967937,c50,1.68,4.94,1.0
1625125859.7327657,c50,1.71,4.95,1.0
1625125859.8034503,c50,1.76,4.94,1.0
1625125859.9122941,c50,1.86,4.91,1.0
1625125860.0323484,c50,1.77,4.95,1.0
1625125860.1250334,c50,1.84,5.05,1.0
1625125860.2258184,c50,1.84,5.2,1.0
1625125860.3321176,c50,1.89,5.05,1.0
1625125860.4307928,c50,1.97,4.98,1.0
1625125860.534529,c50,1.98,4.88,1.0
1625125860.6399057,c50,2.03,4.84,1.0
1625125860.7472692,c50,1.98,4.82,1.0
1625125860.8344662,c50,2.02,4.83,1.0
1625125860.9388728,c50,1.96,4.78,1.0
1625125861.0280151,c50,1.98,4.7,1.0
1625125861.1173887,c50,1.94,4.77,1.0
1625125861.2320204,c50,1.92,4.71,1.0
1625125861.3163385,c50,1.96,4.8,1.0
1625125861.4172251,c50,1.94,4.82,1.0
1625125861.5334263,c50,1.95,4.82,1.0
1625125861.616068,c50,1.98,4.8,1.0
1625125861.7172432,c50,1.98,4.74,1.0
1625125861.8333318,c50,1.96,4.8,1.0
1625125861.905343,c50,1.94,4.73,1.0
1625125861.9965498,c50,1.98,4.82,1.0
1625125862.1811957,c50,1.99,4.82,1.0
1625125862.2824845,c50,1.98,4.72,1.0
1625125862.3657558,c50,1.93,4.84,1.0
1625125862.4051988,c8a9,2.59,5.6,1.0
1625125862.46433,c50,1.59,4.74,1.0
1625125862.5825408,c50,1.66,4.79,1.0
1625125862.6764684,c50,1.76,4.65,1.0
1625125862.7651274,c50,1.34,4.39,1.0
1625125862.8828197,c50,1.81,4.63,1.0
1625125862.9650893,c50,1.38,4.79,1.0
1625125863.0723646,c50,1.35,4.8,1.0
1625125863.183297,c50,1.28,4.8,1.0
1625125863.2627583,c50,1.37,4.81,1.0
1625125863.3562465,c50,1.34,4.79,1.0
1625125863.4492793,c50,1.37,4.8,1.0
1625125863.5519826,c50,1.36,4.84,1.0
1625125863.6493518,c50,1.36,4.81,1.0
1625125863.7400808,c50,1.34,4.77,1.0
1625125863.8417163,c50,1.43,4.88,1.0
1625125863.935789,c50,1.35,4.84,1.0
1625125864.026061,c58a,0.82,5.38,1.0
1625125864.0330799,c50,1.34,4.94,1.0
1625125864.1234798,c50,1.39,4.89,1.0
1625125864.2330034,c50,1.38,4.86,1.0
1625125864.3116074,c50,1.36,4.87,1.0
1625125864.4050179,c50,1.35,4.89,1.0
1625125864.5330572,c50,1.36,4.81,1.0
1625125864.541013,c8a9,2.58,5.34,1.0
1625125864.5924027,c50,1.34,4.77,1.0
1625125864.6342833,c8a9,2.46,5.59,1.0
1625125864.6994858,c50,1.37,4.8,1.0
1625125864.7408438,c8a9,2.53,5.5,1.0
1625125864.8058622,c50,1.36,4.9,1.0
1625125864.8358424,c8a9,2.31,5.79,1.0
1625125864.902969,c50,1.36,4.84,1.0
1625125864.946751,c8a9,2.37,5.63,1.0
1625125864.9928339,c50,1.39,4.79,1.0
1625125865.0393872,c8a9,2.36,5.78,1.0
1625125865.1316035,c50,1.39,4.86,1.0
1625125865.1405706,c8a9,2.47,5.6,1.0
1625125865.2090125,c50,1.37,4.85,1.0
1625125865.2512832,c8a9,2.58,5.45,1.0
1625125865.3195057,c50,1.36,4.88,1.0
1625125865.3244982,c8a9,2.57,5.51,1.0
1625125865.4384952,c50,1.3,4.84,1.0
1625125865.4454951,c8a9,2.51,5.61,1.0
1625125865.5130715,c50,1.38,4.8,1.0
1625125865.5544214,c8a9,2.58,5.57,1.0
1625125865.5574248,c50,1.37,4.91,1.0
1625125865.6238875,c8a9,2.57,5.62,1.0
1625125865.73209,c8a9,2.44,5.82,1.0
1625125865.809938,c8a9,2.42,5.74,1.0
1625125865.9064057,c8a9,2.34,5.99,1.0
1625125865.9968011,c8a9,2.38,5.73,1.0
1625125866.0466816,c58a,0.98,5.38,1.0
1625125866.0935574,c8a9,2.41,5.89,1.0
1625125866.135717,c58a,0.84,5.37,1.0
1625125866.199494,c8a9,2.46,5.81,1.0
1625125866.2411594,c58a,0.86,5.4,1.0
1625125866.3309824,c8a9,2.64,5.63,1.0
1625125866.3339734,c58a,0.94,5.42,1.0
1625125866.412242,c8a9,2.56,5.5,1.0
1625125866.4152029,c58a,0.86,5.37,1.0
1625125866.4544024,c50,1.4,4.97,1.0
1625125866.5086446,c8a9,2.56,5.65,1.0
1625125866.5579767,c50,1.32,4.78,1.0
1625125866.6016517,c58a,0.9,5.36,1.0
1625125866.6413836,c8a9,0.93,5.32,1.0
1625125866.68343,c50,1.6,4.6,1.0
1625125866.7237258,c58a,0.83,5.47,1.0
1625125866.7267199,c8a9,2.56,5.39,1.0
1625125866.7707748,c50,1.67,4.45,1.0
1625125866.806874,c58a,0.86,5.41,1.0
1625125866.8098664,c8a9,2.56,5.5,1.0
1625125866.8518364,c50,2.04,4.03,1.0
1625125866.8956437,c58a,0.85,5.39,1.0
1625125866.9358327,c8a9,2.53,5.42,1.0
1625125866.9786177,c50,1.62,4.39,1.0
1625125867.0216799,c58a,0.76,5.4,1.0
1625125867.0236726,c8a9,2.59,5.36,1.0
1625125867.0690506,c50,1.84,4.75,1.0
1625125867.1033583,c8a9,2.54,5.39,1.0
1625125867.1063476,c58a,0.63,5.51,1.0
1625125867.1520822,c50,1.48,4.8,1.0
1625125867.1897402,c8a9,2.36,5.59,1.0
1625125867.2341263,c58a,0.78,5.43,1.0
1625125867.272286,c50,1.6,5.3,1.0
1625125867.3157606,c8a9,2.53,5.39,1.0
1625125867.318756,c58a,0.82,5.31,1.0
1625125867.3689415,c50,1.71,5.44,1.0
1625125867.3991058,c8a9,2.24,5.76,1.0
1625125867.4080925,c58a,0.81,5.33,1.0
1625125867.4549417,c50,1.66,5.45,1.0
1625125867.482553,c8a9,2.46,5.47,1.0
1625125867.5219133,c58a,0.74,5.46,1.0
1625125867.5657039,c50,1.49,5.21,1.0
1625125867.5756755,c8a9,2.36,5.52,1.0
1625125867.611001,c58a,0.71,5.4,1.0
1625125867.6476343,c50,1.51,5.21,1.0
1625125867.6868954,c8a9,2.44,5.46,1.0
1625125867.7295058,c58a,0.22,5.15,1.0
1625125867.7305093,c50,1.65,5.29,1.0
1625125867.7708194,c8a9,2.37,5.43,1.0
1625125867.8192098,c58a,0.53,5.32,1.0
1625125867.8540747,c50,1.49,5.09,1.0
1625125867.863058,c8a9,2.39,5.57,1.0
1625125867.9136207,c58a,0.69,5.56,1.0
1625125867.9386828,c50,1.7,5.37,1.0
1625125867.9612813,c8a9,2.43,5.49,1.0
1625125868.0096655,c58a,0.66,5.58,1.0
1625125868.0407882,c50,1.72,5.46,1.0
1625125868.0833662,c8a9,2.52,5.35,1.0
1625125868.1247623,c58a,0.74,5.54,1.0
1625125868.1277595,c50,1.77,5.47,1.0
1625125868.1700315,c8a9,2.38,5.61,1.0
1625125868.2160265,c58a,0.83,5.45,1.0
1625125868.2361672,c50,1.71,5.44,1.0
1625125868.260148,c8a9,2.41,5.49,1.0
1625125868.3191082,c58a,0.68,5.36,1.0
1625125868.3425832,c50,1.69,5.37,1.0
1625125868.3609638,c8a9,2.4,5.59,1.0
1625125868.4250348,c58a,0.85,5.44,1.0
1625125868.4290316,c50,1.74,5.37,1.0
1625125868.469391,c8a9,2.44,5.46,1.0
1625125868.5127351,c58a,0.67,5.41,1.0
1625125868.555573,c50,1.73,5.37,1.0
1625125868.5695324,c8a9,2.37,5.6,1.0
1625125868.6108305,c58a,0.78,5.21,1.0
1625125868.639721,c50,1.75,5.45,1.0
1625125868.6825135,c8a9,2.36,5.57,1.0
1625125868.723986,c58a,0.71,5.41,1.0
1625125868.7269838,c50,1.71,5.48,1.0
1625125868.7691321,c8a9,2.47,5.34,1.0
1625125868.8159168,c58a,0.79,5.36,1.0
1625125868.8199027,c50,1.5,5.15,1.0
1625125868.8573468,c8a9,2.47,5.44,1.0
1625125868.919494,c58a,0.73,5.3,1.0
1625125868.9234824,c50,1.78,5.55,1.0
1625125869.0394688,c50,1.71,5.45,1.0
1625125869.049447,c58a,0.74,5.51,1.0
1625125869.115455,c50,1.71,5.54,1.0
1625125869.1234455,c58a,0.76,5.52,1.0
1625125869.2184076,c50,1.71,5.57,1.0
1625125869.2273722,c58a,0.72,5.68,1.0
1625125869.2677176,c58a,0.68,5.64,1.0
1625125869.3506498,c50,1.73,5.54,1.0
1625125869.4256778,c50,1.78,5.56,1.0
1625125869.5189233,c50,1.74,5.54,1.0
1625125869.6330128,c50,1.74,5.37,1.0
1625125869.715525,c50,1.73,5.39,1.0
1625125869.821138,c50,1.55,5.08,1.0
1625125869.9339721,c50,1.76,5.4,1.0
1625125870.0159786,c50,1.75,5.44,1.0
1625125870.1103082,c50,1.71,5.36,1.0
1625125870.21918,c50,1.74,5.44,1.0
1625125870.3166666,c50,1.5,5.14,1.0
1625125870.404498,c50,1.49,5.07,1.0
1625125870.5326598,c50,1.77,5.42,1.0
1625125870.597838,c50,1.7,5.35,1.0
1625125870.6949084,c50,1.76,5.4,1.0
1625125870.7981484,c50,1.71,5.44,1.0
1625125870.8857517,c50,1.72,5.48,1.0
1625125874.038443,c58a,0.8,5.55,1.0
1625125874.1431022,c8a9,2.35,5.58,1.0
1625125875.5949662,c50,1.5,5.1,1.0
1625125876.5349646,c58a,0.87,5.32,1.0
1625125876.5934486,c58a,0.83,5.32,1.0
1625125876.6941175,c58a,0.76,5.22,1.0
1625125876.7931213,c58a,0.7,5.37,1.0
1625125876.8962958,c58a,0.47,5.5,1.0
1625125876.9935036,c58a,0.24,5.25,1.0
1625125877.137237,c58a,0.61,5.63,1.0
1625125877.200399,c58a,0.51,5.54,1.0
1625125877.3078587,c58a,0.75,5.47,1.0
1625125877.433783,c58a,0.88,5.38,1.0
1625125877.500402,c58a,0.43,4.94,1.0
1625125877.597739,c58a,0.3,5.06,1.0
1625125877.699123,c58a,0.79,5.37,1.0
1625125877.7385557,c8a9,2.41,5.26,1.0
1625125877.7973962,c58a,0.72,5.37,1.0
1625125877.8163457,c8a9,2.57,5.24,1.0
1625125877.8574817,c50,1.75,5.51,1.0
1625125877.8983028,c58a,0.8,5.32,1.0
1625125877.907327,c8a9,2.54,5.32,1.0
1625125877.9403875,c50,1.71,5.53,1.0
1625125877.9813592,c58a,0.8,5.28,1.0
1625125878.0222566,c8a9,2.5,5.11,1.0
1625125878.0362344,c50,1.7,5.51,1.0
1625125878.1213636,c8a9,2.51,5.28,1.0
1625125878.1294537,c50,1.65,5.57,1.0
1625125878.169562,c58a,0.81,5.26,1.0
1625125878.204022,c8a9,2.48,5.47,1.0
1625125878.2327008,c50,1.64,5.61,1.0
1625125878.2728767,c58a,0.83,5.22,1.0
1625125878.3283007,c8a9,2.5,5.35,1.0
1625125878.3312914,c50,1.63,5.56,1.0
1625125878.3684258,c58a,0.91,5.12,1.0
1625125878.4232545,c8a9,2.56,5.41,1.0
1625125878.43733,c50,1.49,5.15,1.0
1625125878.4663043,c58a,0.8,5.33,1.0
1625125878.5209234,c50,1.79,4.82,1.0
1625125878.522917,c8a9,2.61,5.47,1.0
1625125878.549242,c58a,0.87,5.24,1.0
1625125878.6369267,c50,1.6,4.89,1.0
1625125878.6389253,c8a9,2.51,5.29,1.0
1625125878.6839564,c58a,0.76,5.37,1.0
1625125878.7226834,c50,1.13,4.69,1.0
1625125878.724679,c8a9,2.62,6.26,1.0
1625125878.7685585,c58a,0.64,5.52,1.0
1625125878.8086882,c50,1.48,5.0,1.0
1625125878.8216507,c8a9,2.66,5.81,1.0
1625125878.8628707,c58a,0.83,5.37,1.0
1625125878.899261,c50,1.84,4.88,1.0
1625125878.9380198,c8a9,2.6,5.79,1.0
1625125878.9479933,c58a,0.96,5.26,1.0
1625125879.0049014,c50,1.82,4.87,1.0
1625125879.0266316,c8a9,2.61,5.71,1.0
1625125879.051559,c58a,0.96,5.19,1.0
1625125879.095871,c50,1.83,4.86,1.0
1625125879.1152217,c8a9,2.55,5.68,1.0
1625125879.1519713,c58a,0.52,5.63,1.0
1625125879.1911929,c50,1.72,4.81,1.0
1625125879.2241619,c8a9,2.5,5.56,1.0
1625125879.2381244,c58a,1.0,5.19,1.0
1625125879.3093836,c50,1.78,4.89,1.0
1625125879.319353,c8a9,2.54,5.58,1.0
1625125879.3516343,c58a,0.82,5.39,1.0
1625125879.3952801,c50,1.27,4.88,1.0
1625125879.4378185,c8a9,2.54,5.67,1.0
1625125879.439801,c58a,0.88,5.32,1.0
1625125879.4861166,c50,1.06,4.4,1.0
1625125879.5295615,c8a9,2.55,5.72,1.0
1625125879.5335374,c58a,0.9,5.45,1.0
1625125879.581419,c50,1.46,4.96,1.0
1625125879.6184208,c8a9,2.59,5.58,1.0
1625125879.6539516,c58a,0.85,5.42,1.0
1625125879.6971867,c50,1.43,4.91,1.0
1625125879.7051675,c58a,0.83,5.45,1.0
1625125879.7171352,c8a9,2.55,5.64,1.0
1625125879.7724712,c50,1.64,4.71,1.0
1625125879.8145032,c8a9,2.56,5.74,1.0
1625125879.8795106,c50,1.42,5.04,1.0
1625125879.9205441,c8a9,2.49,5.73,1.0
1625125879.989304,c50,1.78,4.96,1.0
1625125880.005339,c8a9,2.6,5.84,1.0
1625125880.0763483,c50,1.56,5.18,1.0
1625125880.1225548,c8a9,2.59,5.79,1.0
1625125880.1769571,c50,1.87,4.97,1.0
1625125880.2161756,c8a9,2.53,5.77,1.0
1625125880.300495,c50,1.8,4.96,1.0
1625125880.3074815,c8a9,2.47,5.86,1.0
1625125880.3849757,c50,1.48,5.02,1.0
1625125880.427011,c8a9,2.55,5.88,1.0
1625125880.4793997,c50,1.47,5.12,1.0
1625125880.5201232,c8a9,2.49,5.93,1.0
1625125880.6041865,c50,1.47,5.06,1.0
1625125880.6061857,c8a9,2.54,6.07,1.0
1625125880.6793768,c8a9,2.54,6.82,1.0
1625125880.7205453,c50,1.41,5.1,1.0
1625125880.7829585,c8a9,2.48,5.43,1.0
1625125880.8306153,c50,1.4,5.0,1.0
1625125880.9090993,c8a9,2.56,5.83,1.0
1625125880.9140828,c50,1.33,4.76,1.0
1625125880.9791727,c8a9,2.36,5.12,1.0
1625125880.984164,c50,1.63,4.48,1.0
1625125881.0380228,c8a9,2.45,5.45,1.0
1625125881.0801516,c50,1.63,4.67,1.0
1625125881.1901407,c50,1.69,4.87,1.0
1625125881.259622,c50,1.66,5.11,1.0
1625125881.3553777,c50,1.61,5.0,1.0
1625125881.4462361,c50,1.96,5.01,1.0
1625125881.5441892,c50,1.76,5.17,1.0
1625125881.6360168,c50,1.78,5.14,1.0
1625125881.741849,c50,1.68,5.25,1.0
1625125881.8395104,c50,1.39,5.34,1.0
1625125881.9513056,c50,1.27,5.1,1.0
1625125882.046405,c50,1.33,5.05,1.0
1625125882.146761,c50,1.32,5.16,1.0
1625125882.2520974,c50,1.35,5.0,1.0
1625125882.384882,c50,1.32,5.04,1.0
1625125882.4432547,c50,1.39,4.96,1.0
1625125882.5464509,c50,1.35,5.08,1.0
1625125882.6489491,c50,1.27,5.07,1.0
1625125882.7450566,c50,1.58,4.84,1.0
1625125882.8440318,c50,1.61,4.89,1.0
1625125882.9702044,c50,1.62,4.82,1.0
1625125883.040166,c50,1.62,4.83,1.0
1625125883.1413043,c50,1.57,4.77,1.0
1625125883.241795,c50,1.59,4.83,1.0
1625125883.3349853,c50,1.6,4.88,1.0
1625125883.4407368,c50,1.59,4.77,1.0
1625125883.5459948,c50,1.57,4.79,1.0
1625125883.6457736,c50,1.52,4.76,1.0
1625125883.7509823,c50,1.61,4.81,1.0
1625125883.8423514,c50,1.59,4.84,1.0
1625125883.9477806,c50,1.54,4.77,1.0
1625125884.049373,c50,1.54,4.75,1.0
1625125884.1469746,c50,1.53,4.86,1.0
1625125884.2339027,c50,1.48,4.85,1.0
1625125884.3308158,c50,1.51,4.91,1.0
1625125884.4282215,c50,1.43,4.93,1.0
1625125884.53623,c50,1.42,4.85,1.0
1625125884.6392267,c50,1.43,4.91,1.0
1625125884.7311559,c58a,0.93,5.33,1.0
1625125884.7400923,c50,1.53,4.78,1.0
1625125884.8257782,c50,1.39,4.86,1.0
1625125884.8798113,c58a,0.83,5.3,1.0
1625125884.9627676,c50,1.41,4.98,1.0
1625125885.0030494,c58a,0.85,5.32,1.0
1625125885.0476997,c50,1.36,4.9,1.0
1625125885.0903637,c58a,0.82,5.28,1.0
1625125885.1301847,c50,1.43,4.96,1.0
1625125885.1721919,c50,1.54,4.89,1.0
1625125885.1751888,c58a,0.79,5.36,1.0
1625125885.2765024,c58a,0.78,5.29,1.0
1625125885.3805444,c58a,0.73,5.33,1.0
1625125885.4868832,c58a,0.85,5.29,1.0
1625125885.5903912,c58a,0.81,5.28,1.0
1625125885.6830487,c58a,0.79,5.29,1.0
1625125885.7858799,c58a,0.85,5.27,1.0
1625125885.8878813,c58a,0.82,5.24,1.0
1625125885.983047,c58a,0.86,5.31,1.0
1625125886.086141,c58a,0.91,5.24,1.0
1625125886.178203,c58a,0.82,5.28,1.0
1625125886.2207906,c8a9,2.4,5.16,1.0
1625125886.2766802,c58a,0.84,5.29,1.0
1625125886.363756,c58a,0.86,5.25,1.0
